# Drag Curve (Up to date),
# 2974 data points written for 2 variables.,
# Simulation warnings:,
#   No recovery device defined in the simulation.,
#   Open forward airframe (diameter > 0):  ""Transition""",
#,
# Mach number (​),Drag coefficient (​)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.,
# Event IGNITION occurred at t=0 seconds,
# Event LAUNCH occurred at t=0 seconds,
0.312,0.48
0.309,0.48
0.306,0.479
0.303,0.479
0.3,0.478
0.298,0.478
0.295,0.477
0.292,0.477
0.289,0.477
0.287,0.476
0.284,0.476
0.281,0.475
0.279,0.475
0.276,0.475
0.274,0.474
0.271,0.474
0.269,0.473
0.266,0.473
0.264,0.473
0.261,0.472
0.259,0.472
0.256,0.472
0.254,0.471
0.251,0.471
0.249,0.471
0.247,0.471
0.244,0.47
0.242,0.47
0.24,0.47
0.237,0.469
0.235,0.469
0.233,0.469
0.231,0.469
0.228,0.468
0.226,0.468
0.224,0.468
0.222,0.468
0.22,0.467
0.217,0.467
0.215,0.467
0.213,0.467
0.211,0.466
0.209,0.466
0.207,0.466
