Mach,CD
2.74,0.4306893587648852004552110518
2.75,0.4297265467481347359552606968
2.76,0.4287679666163160447351068126
2.77,0.4278137086170196770264625028
2.78,0.4268635424528344112975534945
2.79,0.4259176680965226942510438723
2.80,0.4249759353820561141850766166
2.81,0.4240383336164526840609118966
2.82,0.4231048523742996646365194825
2.83,0.4221754510994347968998209090
2.84,0.4212500291074755577845346187
2.85,0.4203286452098634161456097996
2.86,0.4194111988584470542411502366
2.87,0.4184976982541796034183657410
2.88,0.4175881122431601805480844587
2.89,0.4166824099223975716645450361
2.90,0.4157805495356851754001535199
2.91,0.4148825095883579851113208574
2.92,0.4139882381184096997796007035
2.93,0.4130977334240408161452533211
2.94,0.4122109340518955190417953331
2.95,0.4113278073847935222366979004
2.96,0.4104483521174530166089641511
2.97,0.4095724951006484527580526642
2.98,0.4087002348326700678124693083
2.99,0.4078315283381294734364499373
3.00,0.4069663439194328522638735511
3.01,0.4062057900018428849352131153
3.02,0.4054760633736405688102804668
3.03,0.4047490565333593134523300917
3.04,0.4040247371279712700584532296
3.05,0.4033031316284170719364604669
3.06,0.4025842069819686336545655116
3.07,0.4018679902716444688280031721
3.08,0.4011544477543148506171074644
3.09,0.4004435958342760068414072203
3.10,0.3997354307416423065108192315
3.11,0.3990299382246194395916416763
3.12,0.3983271244904796720102591867
3.13,0.3976269849598468122742480573
3.14,0.3969295055098520242311800167
3.15,0.3962346809436829302040727682
3.16,0.3955424965269087072570572858
3.17,0.3948529679690668529199760603
3.18,0.3941660896293254270595443570
3.19,0.3934818463250082997207303183
3.20,0.3928002227297221066004988223
3.21,0.3921212533761077205723992808
3.22,0.3914448726584999668465589179
3.23,0.3907711245497047712000540528
3.24,0.3900999734654463382520261522
3.25,0.3894314231189721586628893125
3.26,0.3887654676637574659776773113
3.27,0.3881021102851993904889247228
3.28,0.3874413251665746628903809771
3.29,0.3867831152571173380534593713
3.30,0.3861274839480580537183601693
3.31,0.3854744050564447870089956133
3.32,0.3848238809251958944787368910
3.33,0.3841759051441713607957302255
3.34,0.3835304703826288044898568810
3.35,0.3828875594734794682824652638
3.36,0.3822471751444399814522597869
3.37,0.3816093197595698040037984956
3.38,0.3809739661061683879512438299
3.39,0.3803411063513406091103595555
3.40,0.3797107530826065884451577194
3.41,0.3790828782778917464579077343
3.42,0.3784574840804238261801993459
3.43,0.3778345527924543189711848048
3.44,0.3772141058729788833591831704
3.45,0.3765960752005263436293727873
3.46,0.3759805130591182146714947552
3.47,0.3753673906583166963733419702
3.48,0.3747566896227979195806740031
3.49,0.3741484117372541979826060517
3.50,0.3735425282210806442301390871
3.51,0.3729390704599634017887259206
3.52,0.3723379897630679494575526319
3.53,0.3717392973646069081190498289
3.54,0.3711429744253210600146554196
3.55,0.3705490218014991486245426284
3.56,0.3699574307467583157162103706
3.57,0.3693681822102612840225260252
3.58,0.3687812868451940216776321927
3.59,0.3681966954708547585064365175
3.60,0.3676144490671559732588332034
3.61,0.3670344880964220430741543619
3.62,0.3664568429640582196930921791
3.63,0.3658814946843528903303833530
3.64,0.3653084235404278835220063789
3.65,0.3647376197620861682581534174
3.66,0.3641690739622253318603548137
3.67,0.3636027964759879810996334260
3.68,0.3630387573683797550304130903
3.69,0.3624769470832463789517324781
3.70,0.3619173755814638998990044697
3.71,0.3613599929885407363751462531
3.72,0.3608048395895543933371499689
3.73,0.3602518549883319960708644603
3.74,0.3597010695808644392702432654
3.75,0.3591524630864166070139446109
3.76,0.3586060051825997467056442726
3.77,0.3580617059146167306081969575
3.78,0.3575195552784831018648506998
3.79,0.3569795324145646480274551525
3.80,0.3564416276388062728475922292
3.81,0.3559058500141580807853964062
3.82,0.3553721497672115586872373890
3.83,0.3548405658870253598939352111
3.84,0.3543110483182591611114097702
3.85,0.3537836063730592460735459531
3.86,0.3532582297187905130615531845
3.87,0.3527348874029126245281849473
3.88,0.3522135992135886580012269105
3.89,0.3516943241319378601322957949
3.90,0.3511770816829430596453487162
3.91,0.3506618411651884900760254763
3.92,0.3501485918446464793989255198
3.93,0.3496373329554100722258811753
3.94,0.3491280435146685283152161865
3.95,0.3486207228827004603037522748
3.96,0.3481153600185078725838499908
3.97,0.3476119342215155837050419944
3.98,0.3471104443952655647609791624
3.99,0.3466108697810894297641940730
4.00,0.3461131990497980036324419093
4.01,0.3456174315690506860942859023
4.02,0.3451235563171150476933132120
4.03,0.3446315518930619505727905866
4.04,0.3441414174071121431256788954
4.05,0.3436531419417141498017342135
4.06,0.3431667040294747254167559054
4.07,0.3426820927074676571451727709
4.08,0.3421993068143863153166205929
4.09,0.3417183451671636517642583470
4.10,0.3412391663908756417575155930
4.11,0.3407617894329959545806385198
4.12,0.3402861730483790821530693996
4.13,0.3398123358042410744331771840
4.14,0.3393402365864053895961983434
4.15,0.3388699039260114894291030133
4.16,0.3384012868357420725160176414
4.17,0.3379344033161822462161396714
4.18,0.3374692226743162797445766657
4.19,0.3370057332092672718333226046
4.20,0.3365439335347525993010855579
4.21,0.3360838222485540444182423056
4.22,0.3356253579329849078653650359
4.23,0.3351685691553146620683948103
4.24,0.3347134144681654964919816206
4.25,0.3342598827261742652676378046
4.26,0.3338079718198870991299653946
4.27,0.3333576705782829453796228939
4.28,0.3329089574994694344444345735
4.29,0.3324618410689122392654078764
